Index,avg_price_per_kg
1,8.784529704600573
2,9.04485100088641
3,8.297419932670891
4,7.995868399739265
5,8.5678278664127
6,5.275457321666181
7,5.444935059640557
8,7.751808058470488
9,8.710152636747807
10,8.929444800596684
11,6.53746248036623
12,6.839607893489301
13,8.519496473949403
14,5.270601504482329
15,3.4208273491822183
16,6.7722882106900215
17,8.006242012605071
18,5.14144645165652
19,9.403787889517844
20,6.108179898932576
21,5.382002805825323
22,5.077049135230482
23,6.379279068671167
24,6.787489297799766
25,4.991248352453113
26,6.681255720555782
27,7.633144435472786
28,8.382117682136595
29,8.436566795688123
30,7.685271042399108
31,8.776906955521554
32,5.159499044064432
33,9.105815585236996
34,7.613100728951395
35,3.6918316474184394
36,8.56797969667241
37,8.422518850304186
38,9.623124689795077
39,5.895610666833818
40,6.594734339974821
41,8.655929047148675
42,8.538173620589077
43,8.718640222679824
44,5.09650419652462
45,6.165754103567451
46,6.258505580946803
47,3.581683515571058
48,6.421877743676305
49,6.129522362258285
50,2.261629461310804
51,0.7137756934389472
52,5.088911699131131
53,8.802298057358712
54,8.793309179134667
55,7.872218535281718
56,6.989082011394203
57,8.358246962539852
58,9.27490430418402
59,8.906566954683512
60,8.410624251700938
61,8.788430802058429
62,9.641770833171904
63,4.902769437991083
64,8.03704035654664
65,7.859763753600419
66,5.761507484130561
67,5.100540421903133
68,4.884590450208634
69,6.610809444449842
70,6.5766477743163705
71,7.590661992318928
72,6.349840173497796
73,6.537337481975555
74,6.409078544937074
75,5.964532838668674
76,5.640188879799098
77,5.757112549152225
78,9.301980290096253
79,8.667151455767453
80,6.382584501989186
81,8.473547167610377
82,5.613154887221754
83,5.886026417370886
84,6.143857864197344
85,4.025202681776136
86,5.527641694061458
87,7.631541597656906
88,9.830720509868115
89,4.14681056374684
90,6.251216442324221
91,8.545049828477204
92,8.993270642589778
93,7.7720557088032365
94,5.658797609619796
95,6.7002162784338
96,5.966662714257836
97,7.888712358660996
98,8.534637461882085
99,4.864324173890054
100,6.695783191360533
101,7.763550516217947
102,6.536988470703363
103,4.709441775921732
104,7.954333260655403
105,7.270692850463092
106,8.298604492098093
107,8.618701952509582
108,5.772126161493361
109,7.936413635499775
110,5.404454647563398
111,5.2321492759510875
112,5.124751856550574
113,5.4753524153493345
114,6.223964515142143
115,7.407377605326474
116,8.295849052257836
117,6.297908031381667
118,8.680146563332528
119,5.639084551483393
120,7.304792522452772
121,5.259520412422717
122,6.276376669295132
123,8.32929412368685
124,5.54933425411582
125,8.607186559122056
126,7.334462727420032
127,5.705477784853429
128,8.305306584574282
129,8.559357830323279
130,6.913531078025699
131,7.749659183435142
132,6.59311537258327
133,9.144207410048693
134,8.274759232997894
135,0.7874636314809322
136,6.537047132849693
137,6.031908358912915
138,8.784828930627555
139,8.063432578928769
140,5.791950488463044
141,8.390445445664227
142,6.278707980178297
143,8.335779908113182
144,5.013051798567176
145,8.564225032459944
146,6.382408362813294
147,6.294189770705998
148,8.723701864015311
149,7.4778161980211735
150,8.2627442330122
151,8.286134785041213
152,8.236724116839468
153,6.170939759351313
154,8.176999966613948
155,7.903894171118736
156,8.911424561869353
157,6.921172480098903
158,5.6709533696994185
159,7.029294199310243
160,6.221725002862513
161,8.66570995375514
162,8.878997011110187
163,7.277559456415474
164,9.290484075434506
165,7.996550711803138
166,8.522872671019286
167,5.119890784844756
168,7.428006149828434
169,6.898644169792533
170,7.546238358132541
171,9.01030929852277
172,8.417714856099337
173,6.689987663179636
174,8.777724851854146
175,4.901772662065923
176,4.509979436639696
177,8.526778310071677
178,6.011614406481385
179,6.048526964150369
180,6.075937979854643
181,6.530697587877512
182,-1.4364737826399505
183,9.26572510926053
184,8.114703007042408
185,6.5540722301229835
186,-1.5727968770079315
187,5.467295240145177
188,8.03865722939372
189,7.446109473705292
190,7.5650306455791
191,6.350219781510532
192,8.674906868021935
193,5.98742341902107
194,3.3649106970988214
195,8.284180860966444
196,10.830189378000796
197,6.4583038641139865
198,4.670393282081932
199,5.8298981920816
200,7.97151546087116
201,5.126499004662037
202,3.950772582553327
203,7.759440111927688
204,4.05488048074767
205,6.723646892234683
206,4.732088505290449
207,8.216058300808072
208,6.787489297799766
209,6.9311459651216865
210,8.342354826629162
211,7.623932662419975
212,9.389258969109505
213,6.332087385468185
214,8.33896680502221
215,8.701264344155788
216,6.559859303757548
217,6.300552140455693
218,6.66587514616549
219,6.252605774439871
220,8.216447708196938
221,4.763360560405999
222,5.038855196908116
223,8.371898831799626
224,9.08127263141796
225,9.160796764772385
226,5.3779483223333955
227,5.69847602583468
228,5.413884904701263
229,6.437442897818983
230,6.348698155023158
231,6.284482290036976
232,8.659814768470824
233,7.972976986318827
234,5.4984450922347605
235,5.9481733362190425
236,6.012535843066871
237,9.16446399409324
238,8.493312333710492
239,5.406252301763743
240,5.983996307477355
241,5.903622787445784
242,6.331410844810307
243,7.617459178902209
244,8.774608326144516
245,8.080365221947432
246,6.727938564494252
247,3.6211934094317257
248,6.990301031153649
249,6.306255982257426
250,8.746806893032044
251,8.612695478834212
252,8.941970873158425
253,6.178731243126094
254,7.680693770758808
255,6.4163284143432975
256,4.83829718735069
257,8.691035813651979
258,8.12329784501344
259,8.083046488463879
260,8.111458347178996
