Index,avg_price_per_kg
1,8.67303058041762
2,9.562728719362514
3,8.049425657895872
4,8.021860040071848
5,8.346320436725378
6,4.249028817557344
7,5.757275960202046
8,7.729635837924576
9,8.431385160820739
10,8.711743674503117
11,6.421097904870614
12,6.224737489543006
13,8.964091700704802
14,5.325064818450526
15,2.2300455388331875
16,6.529707005916878
17,8.132542089833107
18,5.191465484685679
19,10.1426702156899
20,5.682207154946465
21,5.566819147057728
22,4.162858394689396
23,6.731094292614212
24,6.211541507507887
25,4.862444658831863
26,6.698982976148938
27,7.242773425823717
28,8.009849528792888
29,7.887435881570475
30,7.4175832818422345
31,8.344366324242262
32,4.4757056553232335
33,8.899190029606991
34,7.224584169878677
35,2.1550162539243862
36,8.278015916285483
37,8.884547401385248
38,10.185009792571298
39,6.432718919400362
40,6.508903983418115
41,9.120630886474
42,8.263191850425091
43,8.493341325518035
44,5.203120261153355
45,5.9745701932806945
46,5.885859328507882
47,4.317135967404421
48,6.2910142769716595
49,6.26498673828431
50,1.7498000506235556
51,-0.9152549960093852
52,5.920230999129027
53,8.578172654303442
54,9.327069354860802
55,7.369893066961169
56,6.792166973416908
57,8.840848951415698
58,9.030882079316605
59,8.471442950039947
60,8.562653322985543
61,8.510440740000163
62,10.219126299900877
63,4.745647207721139
64,7.720034672205048
65,7.556860225526276
66,5.266912577326174
67,5.203501916168361
68,4.334615344863154
69,6.567028581148754
70,6.230429746992302
71,7.997820805727255
72,5.987853489250736
73,6.553439223790244
74,6.301022749597484
75,5.618155300274115
76,5.169969738850117
77,5.829914075808919
78,9.091867718714397
79,8.18227186200938
80,6.397334612961043
81,8.175284118924317
82,4.8627791113685745
83,5.584391680629997
84,5.952443882643259
85,2.597589288064702
86,5.553821663776971
87,7.808116354439278
88,10.391931071531037
89,3.454003356348273
90,5.879534285587471
91,8.69883747005123
92,8.776642927633173
93,7.589892965168398
94,5.4258020080608365
95,6.734432149446501
96,6.540541744289278
97,7.568506568778256
98,8.25573733393183
99,4.431786552081704
100,6.135353238872751
101,8.533376841125465
102,6.797693133039976
103,4.052555409458961
104,7.704475576530891
105,6.993567818993723
106,8.255312383346785
107,8.079693488254474
108,6.292567727899774
109,8.344936989449632
110,4.446492664939881
111,5.287254494271316
112,5.961083526019879
113,4.818860393191582
114,6.106445633737884
115,7.601192481720057
116,8.43502119615648
117,6.583565454495143
118,9.177006389266316
119,5.454514961029355
120,7.863775063213811
121,5.324469236316353
122,6.895570159777359
123,8.101711453589212
124,4.937089390726103
125,8.065987316765536
126,7.14868847494913
127,5.342517634480208
128,7.78816961567665
129,8.35550586687777
130,6.866898240392063
131,7.470170851372973
132,6.5325088772168725
133,8.930111170067661
134,7.830315452286879
135,-0.7258777039198616
136,6.437975403383107
137,5.72540413251688
138,8.377568806515988
139,8.158912955685583
140,5.6621498528434895
141,8.01599582121653
142,6.143348520782321
143,8.085590868419704
144,5.111696395130415
145,8.659917621265269
146,6.40420251787403
147,6.583109100693187
148,8.165851924153317
149,7.161313632419572
150,8.22922451878551
151,8.105311428366651
152,7.703820777668045
153,5.43626622268802
154,7.900951929760577
155,7.665155459807211
156,9.467931882561434
157,6.444891166668116
158,5.24480440298584
159,5.9717100734293584
160,6.873146481776291
161,8.259932755221362
162,9.172484049674424
163,6.695912318225985
164,9.031880466091843
165,7.715497003190665
166,8.233454690326479
167,5.958408052041267
168,7.073494156353713
169,6.851680260638393
170,7.333083773050993
171,9.326086828703383
172,7.851913772523016
173,7.099354213389793
174,9.284086492266898
175,4.747941615734607
176,4.010050928349393
177,8.619864131304652
178,5.860160290887169
179,5.849544349930384
180,6.615635404996576
181,6.542152342372086
182,-2.8806120852087407
183,9.748382127319022
184,7.650224775182113
185,5.970955515304584
186,-3.032605733749268
187,5.136811163152784
188,8.06568407561219
189,7.419417420446214
190,7.5242164227826995
191,6.359402669272323
192,9.133115874363178
193,5.3403292005393075
194,2.168934569314013
195,8.105288062714639
196,10.585422606482043
197,7.084578517927845
198,5.224204442388995
199,5.5379500689779535
200,7.43615780236148
201,4.951858670931628
202,3.9144853796811523
203,7.429989541009304
204,3.6370627626029957
205,6.750598186395853
206,3.628039209689393
207,8.054897973366673
208,6.211541507507887
209,7.293807907373442
210,8.92662790588222
211,8.236835416916517
212,10.032980628455547
213,6.228367453643696
214,7.787098326328491
215,8.332727185248459
216,6.4437783185178334
217,6.046377172596965
218,6.711978955748198
219,5.862402547860702
220,7.916140233183848
221,4.281604440137253
222,4.882056989933126
223,8.225864890027065
224,8.610075844982852
225,9.688089749538635
226,5.87744505107753
227,6.318171676099239
228,4.746290359678554
229,7.063265584301537
230,5.9838744686823
231,6.176114993805554
232,9.143026018193796
233,7.7187307045681575
234,4.811886931752425
235,5.609951960369198
236,5.33358556116127
237,9.742777263763891
238,8.66245687563307
239,4.9210144022066515
240,5.867164504216425
241,5.737502881070899
242,5.948319586793117
243,8.050782429289349
244,8.330928461725904
245,7.8321425939263065
246,6.484959946125499
247,3.1943418386944193
248,6.9162833966449755
249,6.201559901978734
250,9.212654294775657
251,8.107581705378452
252,8.724687424959034
253,5.788924187602468
254,7.3856714288899
255,6.76709783697347
256,3.690882440991568
257,8.256197126581338
258,7.676900746572793
259,8.109456731109967
260,7.830631135916927
261,5.141860511969228
262,8.794049376235321
263,6.221560857620693
264,5.851624990749864
265,3.6168874650868554
266,6.091868528350071
267,4.5344906597791
268,5.38970502348787
269,6.69113880302419
270,6.190931184356367
271,8.079739216773683
272,6.4399622626873265
273,9.619477796599597
274,2.0544694440117324
275,7.92537583025301
276,8.345021221732235
277,5.56486737404601
278,6.462278581073074
279,5.827592281325623
280,7.763904247047919
281,6.85509044034587
282,6.1779824144639885
283,5.383846288816113
284,3.0744632595032457
285,7.685204352075362
286,3.6154145910375286
287,6.202426099680348
288,6.479744914248087
289,7.977584510420804
290,8.915906023840932
291,5.390236624142967
292,5.258257102022419
293,5.806214994548262
294,1.2727480160292544
295,7.506063255109955
296,8.541551570061433
297,8.364351564350452
298,8.32431710229832
299,8.038467499905273
300,5.785888801221812
301,6.058288258144595
302,4.762520647086713
303,4.627078032619671
304,7.053440123317702
305,8.323597738447678
306,8.574336601207385
307,5.879630097066452
308,3.3746268380739552
309,7.983706176553607
310,5.757046960794346
311,6.787310402250772
312,6.901885339695952
313,6.340098008103284
314,7.948563688960229
315,8.066405447242445
316,7.148784747680247
317,5.978375506265385
318,7.054804942777464
319,6.194204603470012
320,6.3221803769092775
321,6.400673738556484
322,5.339394438082351
323,5.834365375111922
324,7.381948665654508
325,5.354773003584387
326,5.052499435267995
327,8.191566074987273
328,6.15761718960048
329,8.413242194281462
330,7.257385397239909
331,6.1653732267575965
332,4.659541987243555
333,8.31634951124315
334,6.80898259503203
335,8.128881347996325
336,8.168346556172917
337,8.01511027060388
338,4.771930239776003
339,8.292117489938272
340,4.676937929872386
341,7.110546696050527
342,6.444172204736145
343,8.786731501169006
344,6.224489810897001
345,8.930110768554503
346,7.946766523032136
347,9.213035084505577
348,5.240011066453695
349,7.903525510468112
350,8.182999254036336
351,7.468406085353516
352,8.263074556134242
353,7.378448850432541
354,8.852750373646193
355,8.158156345163668
356,6.344958848281468
357,6.279852454237514
358,9.07876795737572
359,9.047011441784068
360,7.127022130537403
361,7.785107821726321
362,6.150159812226323
363,8.178659955615117
364,9.2277876580127
365,7.33951448805325
366,6.168848571981079
367,8.157178979771983
368,8.551396581845985
369,7.287040157759763
370,7.517916116948142
371,4.957750646219225
372,5.204886298130861
373,6.45313474670114
374,8.99185371468458
375,5.781981823849021
376,7.118706374395104
377,4.651347608022487
378,5.8179259061029125
379,7.378448850432541
380,4.458703922622989
381,8.14767578639717
382,7.029704203082086
383,6.935925087689236
384,7.103414154742087
385,6.416513354625991
386,7.906058581098881
387,6.017673763096536
388,8.265579334884677
389,5.762172097566701
390,8.718666324616331
391,7.930760328400745
392,6.724773246060696
393,9.324980073975896
394,7.060007471877427
395,0.987152111445873
396,8.64686967454847
397,6.170011708662955
398,6.909652125981095
399,8.285222702095929
400,6.447291900927568
401,6.138069791664726
402,4.465430216880849
403,8.448983721056925
404,5.2183021474744375
405,6.004835059009122
406,8.772491839722406
407,5.7806612235405215
408,6.464341752023604
409,3.5895437557104346
410,8.416806625473471
411,8.368372082161914
412,6.106445633737884
413,6.139289259273429
414,8.00686412327444
415,7.736765609127247
416,5.9347497068950394
417,8.349898002508
418,6.528706234597083
419,8.550504961863778
420,5.067550628489114
421,7.45606389173094
422,4.176547899831273
423,7.974085481657467
424,4.910454157168882
425,6.352985352537891
426,7.080589574388387
427,7.880622559231282
428,6.216549346974575
429,6.881667831717436
430,6.454000247852077
431,8.282670706213445
432,6.728259479355879
433,7.802936533555491
434,9.411856049325017
435,6.311497907967557
436,7.677147286175014
437,5.803861746439479
438,6.416504399446121
439,6.001307280954383
440,6.439416125846045
441,8.281295817778165
442,7.614463471447806
443,8.572498103811833
444,8.465171109680403
445,8.538412749226723
446,8.663934674368498
447,5.959920872765776
448,7.225728167764868
449,8.019947037456006
450,8.324123733370453
451,8.05683715243224
452,5.6740739479147635
453,7.883282233402605
454,7.18476704054197
455,7.226153526116659
456,7.828689117568261
457,8.26076309643388
458,9.082830733856746
459,3.4961152603651446
460,7.044381207247699
461,5.224495573798276
462,8.954104820955251
463,5.343013628826548
464,3.905420469608485
465,8.29623728803341
466,4.26048768577706
467,3.9435246804222217
468,8.756977561110968
469,4.956836631459796
470,8.21829574674374
471,7.8451408757497045
472,8.383381995356977
473,5.794805384793763
474,5.13693459055954
475,3.761571491815221
476,8.525125167472321
477,8.12514252965213
478,5.093677777235094
479,5.8356471892665205
480,6.01179152195843
481,5.198702866990159
482,8.71932572771072
483,9.117917166218016
484,6.354701885529917
485,9.414816198567816
486,8.254337214329924
487,8.452803132218184
488,6.650416642636606
489,7.917717929771204
490,5.093738112650355
491,4.294023337421799
492,7.147690037067557
493,6.546456217633001
494,7.750846200276352
495,8.817986751756237
496,6.661238833765852
497,5.781881069618463
498,8.767406438362892
499,8.172751193016623
500,7.729125073891531
501,8.298907390287729
502,5.438580580918796
503,8.33756610424948
504,9.371361130982475
505,8.236654443782118
506,8.070614916363983
507,8.156920964446538
508,5.2039425376886115
509,8.034183068740624
510,5.890614303979678
511,8.255312383346785
512,6.894747644724168
513,5.735979009169551
514,5.737502881070899
515,8.645443574471678
516,8.697265424984959
517,8.493754708957548
518,6.844941668255469
519,7.93083385380006
520,6.534675057927596
521,8.159832289503855
522,7.087823142379424
523,6.336415652838932
524,5.877252509684615
525,7.6196736730556704
526,7.286376782518362
527,7.7187307045681575
528,2.9084119835002675
529,3.4961152603651446
530,8.444109256744188
531,8.27217694069474
