Index,avg_price_per_kg
1,8.738369661746539
2,8.906771228008461
3,8.184405407711093
4,7.934134128221284
5,8.51310348474848
6,5.067862223310916
7,5.053583473388302
8,7.7139778165115445
9,8.574912863489939
10,8.76918178721765
11,6.515387854523519
12,6.790696469673864
13,8.359901164061617
14,5.745100482380513
15,2.3195675075681645
16,6.767375690063467
17,7.739180030074942
18,5.6166866103450905
19,9.534671211934752
20,6.0880884541468605
21,5.126724020341485
22,4.553543652852584
23,6.283466754108646
24,6.697782955973773
25,5.084544459720181
26,6.7189682104390265
27,7.73697137527063
28,8.361936134256892
29,8.270045257702476
30,7.608824818532819
31,8.629752833941351
32,4.778954453271777
33,8.971572412930156
34,7.496127146319703
35,2.534886362059658
36,8.406894515766963
37,8.396028773498122
38,9.695129457610461
39,5.7885407489668195
40,6.4761473263090785
41,8.539239711461196
42,8.536470614273302
43,8.520403470160375
44,5.18497734836806
45,5.889342059286997
46,6.236035967785227
47,3.8319704997793482
48,6.389872346084844
49,5.844044762654558
50,1.6261287019082546
51,-0.8132337333621127
52,5.178949207771154
53,8.636139914883955
54,8.784289225531499
55,7.835746204923803
56,6.8542899521697676
57,8.255159700266981
58,9.337540420247239
59,8.777384422334055
60,8.503693511578106
61,8.665540920255724
62,9.709301237505516
63,4.916794143688417
64,8.014562405741223
65,7.784808034157633
66,5.64565537917674
67,5.19133187903223
68,4.587457540596439
69,6.46559998114534
70,6.609053713320324
71,7.39476785156098
72,6.326778125595397
73,6.5477420873094
74,6.396317606125399
75,5.674635758777697
76,5.380099456874344
77,5.462399902196712
78,9.179771760569086
79,8.630417690449569
80,6.2876975870203
81,8.313912620575303
82,5.346825141511108
83,5.596744501366046
84,5.867289142511115
85,2.931712618748941
86,5.22829861005761
87,7.537335249576659
88,9.773458997679317
89,3.7157007673049245
90,6.163124046124882
91,8.664505723257683
92,8.842365276784575
93,7.76245976646767
94,5.533785074498166
95,6.722721346283601
96,5.973213110216468
97,7.73375523822028
98,8.39249381540209
99,4.886739087130717
100,6.601410319576288
101,7.754675607894376
102,6.517945878130684
103,4.522432606250006
104,7.885161325487926
105,7.134094968612361
106,8.288724414554443
107,8.713043690178687
108,5.628196152767343
109,7.8189389191757686
110,4.853451505232246
111,5.7125018798181815
112,5.220687039473063
113,5.077838630755009
114,6.188651656450482
115,7.325630420922323
116,8.184917877691854
117,6.269269781726064
118,8.564394335896942
119,5.482680128635048
120,7.210838036899475
121,5.7458760540885665
122,6.237430829225918
123,8.232259888460714
124,5.2704518033835175
125,8.464178409697451
126,7.227036023111615
127,5.400840902204725
128,8.2852788062283
129,8.51125477959671
130,6.890519651080574
131,7.649066885527555
132,6.565386933890609
133,9.007955017560413
134,8.231399878649434
135,-0.8363805306479328
136,6.518542073453843
137,5.128959694636502
138,8.653645258831197
139,8.169132121701118
140,5.76746678376704
141,8.37045401622958
142,5.9235093425513705
143,8.230501902480354
144,5.102286425193541
