Index,avg_price_per_kg
1,8.859369104728103
2,9.081017156131566
3,8.477041342295706
4,7.471604784019291
5,7.991093304939568
6,4.975028648041189
7,5.212683144025505
8,7.766961432993412
9,8.748854383826256
10,8.374060056172311
11,5.831649539992213
12,6.638916852883995
13,8.452973616309464
14,4.6836063005030155
15,3.3701757341623306
16,6.078208369202912
17,8.227194714359939
18,4.570725094527006
19,10.918095177039504
20,6.044183828867972
21,5.707654228433967
22,4.9943829188123345
23,7.047242629341781
24,6.735374650917947
25,4.141856995411217
26,6.652168517932296
27,7.49411762226373
28,7.725965153425932
29,7.6172580774873495
30,7.620608809404075
31,8.103915704414248
32,4.976437900215387
33,9.199476333335042
34,7.712053193710744
35,3.651248219422996
36,8.568031655624509
37,9.151641074568033
38,10.339500959962606
39,6.506102998740971
40,6.7969093574211
41,9.413168398663402
42,8.522806903347373
43,8.92693693190813
44,5.054046385921538
45,5.659897414036095
46,5.435337648727
47,3.759196280501783
48,6.37745766621083
49,6.460246859118342
50,3.8006961354985833
51,0.6588696269318461
52,4.972576431930065
53,8.255659013055265
54,10.329865282401443
55,7.8267707554623485
56,6.3953703716397285
57,8.39405575953424
58,9.153731359168887
59,8.980556843802333
60,8.676303465850651
61,8.80923467874527
62,9.520080174319446
63,4.792860704474151
64,7.930694293230772
65,7.8840780556201935
66,5.538773727603257
67,4.380573468282819
68,4.217523608356714
69,6.189638366922736
70,6.502642188221216
71,7.580861854366958
72,5.519452487118542
73,6.533265741541982
74,6.371322409249842
75,5.946486636996269
76,5.6773484237492085
77,6.102799883112311
78,9.35899461992085
79,8.691197250038385
80,6.473545816726983
81,7.800028434954584
82,4.710022956132889
83,6.032211724668741
84,5.640905850566924
85,3.0620252564549446
86,5.9815364787355065
87,7.910673254169524
88,9.74795735348016
89,3.3439867720007896
90,6.168848785571754
91,8.791363221593201
92,9.101917343214154
93,7.886496593244374
94,5.4903591414913535
95,6.659652188420296
96,6.745814164169133
97,7.905463859438896
98,7.863836950622499
99,4.689046117477119
100,5.8899341290816665
101,9.267448274418712
102,7.076350970193744
103,4.238605792634189
104,7.266811113804579
105,6.597768887877464
106,8.280232204124331
107,8.383822905831039
108,6.3976478623226285
109,8.70086561422795
110,5.289855898357928
111,4.649431247264147
112,5.848220785148442
113,4.6748612858355045
114,6.231169964186847
115,7.724053074605763
116,8.599786610342562
117,6.49304283503443
118,10.136891029775143
119,5.713480585254729
120,7.274507051333785
121,5.452935192734003
122,6.208663379773498
123,8.509487614966929
124,5.410499472171068
125,8.539149386808276
126,6.6917401403188705
127,5.692259853705764
128,8.22146711871028
129,8.736211029812694
130,7.000462935306132
131,7.85008576605469
132,6.781501046381891
133,9.226729745045304
134,8.183345651254058
135,0.7829699125140905
136,6.58066641073674
137,6.187145899049938
138,8.118524132296443
139,8.214504932053387
140,5.85556906927377
141,7.731912683695555
142,5.914108982309699
143,8.414804534055293
144,4.952839217148721
145,8.751272849738598
146,6.864658001810312
147,6.491108198650181
148,8.617729870602489
149,6.687913667410612
150,8.156402019783854
151,8.331829633563757
152,7.380579885095358
153,6.132078378461301
154,7.453853074461222
155,7.22901738807559
156,10.509960390627384
157,6.169586784206331
158,5.632174999453127
159,7.055499448440969
160,7.702970840968192
161,8.661438448354602
162,9.050321003422141
163,6.514281372539699
164,9.092033065855503
165,7.307356532663107
166,8.587958209216595
167,6.528511754237115
168,6.6323155499994755
169,6.964749946258962
170,7.697461687959731
171,8.826462618075311
172,7.591845778748393
173,6.856785360723734
174,8.744903868064284
175,4.793496142141521
176,4.514225276187062
177,8.709830082952976
178,5.361504705622792
179,5.865081422962248
180,5.815549027174711
181,6.592373125255108
182,-1.483343068510294
183,10.615754693746567
184,7.266322197392583
185,5.896732824854553
186,-1.5997523702681065
187,5.815744905732572
188,7.50971954036504
189,6.836165030486882
190,6.924604845233262
191,6.443090264685452
192,9.431856034323573
193,5.877712848596275
194,3.3198774978518486
195,8.265976151451468
196,10.361156083643436
197,6.367720549926162
198,5.670605547726154
199,6.105363487266004
200,8.04226131271571
201,5.008381170220673
202,5.348376871086657
203,7.762884638272226
204,3.8607736667618155
205,6.763413846492767
206,4.521238340996206
207,8.20739365927875
208,6.735374650917947
209,7.295045674778521
210,9.080975646153092
211,7.715665614232421
212,10.951156213879585
213,6.396178760565817
214,7.533094299957156
215,8.726469887420535
216,6.504103480838239
217,6.394455121830106
218,6.658206643536687
219,6.873616217635572
220,7.426077350974083
221,4.669775832444429
222,4.167822499759495
223,8.338957352563739
224,9.118707900866866
225,9.1787991495803
226,6.035947819240391
227,6.554415402002633
228,4.428651235997677
229,7.193326178006828
230,5.584394201636314
231,6.287098350934684
232,9.355135161429644
233,8.054076883941889
234,4.491208713501692
235,5.937213320285082
236,5.117288335226476
237,10.411121488548815
238,8.797190157696605
239,4.697119824588299
240,6.027184736914933
241,5.948350419290364
242,5.486332732252777
243,7.595245538279414
244,8.696251716464758
245,8.152368422597647
246,6.637292528524995
247,3.3271545469760895
248,6.992055686190724
249,6.286014405079186
250,10.178020969033241
251,8.475366998463869
252,9.12425383925438
253,5.423107787966728
254,7.0478531792759895
255,7.080479453317821
256,4.550857319496572
257,8.615025563165545
258,8.102990720421076
259,7.543901880271733
260,8.112351760268211
261,5.437084011733532
262,9.878412758000195
263,6.634101000614464
264,5.475797720253468
265,3.990155227482319
266,6.039390995167196
267,4.641485963948071
268,5.7784379767253995
269,6.590302912518382
270,6.719260430894792
271,8.543005844578147
272,6.3825332364067435
273,8.907571810297668
274,3.3916092701256275
275,8.418555898591876
276,8.639621238224208
277,6.567378877662122
278,6.607833447866142
279,5.279759741388261
280,7.793737411499023
281,6.967424347065389
282,6.661360421217978
283,5.307503388263285
284,3.841636836528778
285,7.718360995873809
286,3.8407611213624477
287,6.299750995822251
288,7.233817092142999
289,8.220908156596124
290,9.137742403894663
291,5.446201941929758
292,5.706042462959886
293,5.822030355222523
294,2.390501828864217
295,7.659410519525409
296,7.920040149241686
297,8.62787120975554
298,7.828748715110123
299,7.585198571905494
300,5.30993305426091
301,6.433293338865042
302,4.806452109478414
303,5.125724028795958
304,7.092830860055983
305,8.753269439563155
306,8.917857563123107
307,6.038055636920035
308,4.244355794042349
309,7.977042198181152
310,6.735379612073302
311,7.291919861920178
312,7.311575568281114
313,6.289483145810664
314,8.275117153301835
315,8.404396914876997
316,7.3452446619048715
317,6.010268888436258
318,6.3556057177484035
319,5.627477653324604
320,6.391232025809586
321,6.547070234082639
322,5.220296329818666
323,5.880359479226172
324,7.696003339253366
325,5.884426715783775
326,5.460323905572295
327,8.646179602481425
328,5.676329244859517
329,8.654779434204102
330,6.859985343180597
331,6.456165269948542
332,5.267314840108156
333,9.149033979512751
334,7.058351228944957
335,7.690202000550926
336,8.222686328925192
337,7.5725489454343915
338,4.81514676567167
339,8.73802331648767
340,4.765899207442999
341,7.516556269489229
342,6.60226789675653
343,8.954212693497539
344,6.3948778146877885
345,8.93380081653595
346,8.105939876288176
347,8.74536672141403
348,5.140341798774898
349,7.986584928818047
350,8.304021826013923
351,7.0820357874035835
352,8.547763669863343
353,7.745451837778091
354,8.01945413928479
355,7.781141429208219
356,6.74634496960789
357,6.468778794631362
358,10.171411527320743
359,8.517553706653416
360,7.3265619883313775
361,7.542556708678603
362,6.677393510006368
363,8.485865050926805
364,8.578119347803295
365,7.086723860353231
366,6.813314474187791
367,8.148700232617557
368,8.349829335696995
369,7.6451928447932005
370,7.966862749308348
371,5.523518176749349
372,5.0324639631435275
373,6.786982242949307
374,8.388210917823017
375,6.200472831726074
376,7.521146601997316
377,5.277766623534262
378,6.267849151045084
379,7.745451837778091
380,4.713292784057558
381,8.518425452522933
382,7.244847373105586
383,7.230786816217005
384,7.3233356131240726
385,6.423424506559968
386,7.7718873377889395
387,6.951798817142844
388,7.730742989107966
389,5.33331788983196
390,9.6789960693568
391,7.608346990309656
392,6.6524006351828575
393,9.54975869692862
394,7.189423616044223
395,1.428890934213996
396,9.317839928902686
397,5.714016626589
398,7.009023274295032
399,7.557607258670032
400,6.165951183997095
401,6.327112684957683
402,3.7107165986672044
403,8.684134183451533
404,6.107380459085107
405,6.824836268089712
406,9.61591842584312
407,6.113748616538942
408,6.887586590833962
409,3.8309469781816006
410,8.653428859077394
411,8.706222601234913
412,6.231169964186847
413,6.322572742588818
414,7.860812580212951
415,7.839327363297343
416,5.4745512856170535
417,7.601567800156772
418,6.836490493267775
419,8.823110979050398
420,4.995711161755025
421,7.768634846433997
422,4.745201848447323
423,7.322195453569293
424,4.6893871910870075
425,5.770744925364852
426,7.205663974396884
427,7.870099855586886
428,6.741373031400144
429,6.6985443672165275
430,7.015389752574265
431,8.690868420526385
432,6.837968244217336
433,7.15013884473592
434,8.668748060241342
435,6.382523586042225
436,7.876701527275145
437,5.251632667146623
438,6.481199505738914
439,6.303985715843737
440,5.847049409523606
441,8.714218964800239
442,7.243527023121715
443,8.842538740485907
444,8.791184032335877
445,8.836372196674347
446,7.615165989845991
447,6.392100892961025
448,7.495698239654303
449,8.529283966869116
450,8.264021135866642
451,8.418556525371969
452,6.350960469804704
453,8.151477433741093
454,8.382443026639521
455,6.737598303705454
456,8.173687988892198
457,7.916040075011551
458,9.314105343073606
459,4.1915928944945335
460,7.227576703764498
461,4.5380334900692105
462,8.947447139769793
463,4.69988014921546
464,4.232920181006193
465,8.20850340090692
466,4.890510408207774
467,4.549042608588934
468,8.03900264762342
469,4.723014492541552
470,8.333110412582755
471,7.267116403207183
472,8.64349657483399
473,5.982197334058583
474,5.565237361006439
475,4.305555133149028
476,8.001608090475202
477,8.585258496925235
478,5.636535067111254
479,6.162528594024479
480,6.150396625511348
481,5.394958722405136
482,8.046330357901752
483,9.391625432297587
484,6.50467854551971
485,8.950782683677971
486,7.791341337375343
487,8.967248460277915
488,6.1266889702528715
489,7.583078189752996
490,5.6366073079407215
491,4.67444771528244
492,7.253504899330437
493,6.603952370584011
494,8.103133825585246
495,8.98473159223795
496,6.6018035262823105
497,6.113750020973384
498,8.200331198982894
499,8.355669930577278
500,7.780418701469898
501,8.70030197314918
502,5.910664942115545
503,8.575234237127006
504,8.603622561320662
505,7.740304415114224
506,8.490895823575556
507,8.148822310380638
508,5.119867897592485
509,8.264635998755693
510,6.2038870034739375
511,8.280232204124331
512,6.973459804430604
513,5.438285711221397
514,5.948350419290364
515,8.195061017759144
516,8.358798592351377
517,7.984443572349846
518,6.720486534759402
519,7.487817024812102
520,6.839155595749617
521,8.284204199910164
522,7.043542156927288
523,6.0780430203303695
524,5.774123893119395
525,6.987081644125283
526,6.538373667746782
527,8.054076883941889
528,3.8280162950977683
529,4.1915928944945335
530,8.673842552118003
531,8.628971196711063
532,5.306347921490669
533,8.516947204247117
534,8.046351237222552
535,8.931615693494678
536,8.280232204124331
537,7.333860867656767
538,6.411440901458263
539,5.408745823428035
540,7.820340445265174
541,7.784392560832202
542,4.851825716905296
543,7.818175564520061
544,8.78436457272619
545,6.9035272458568215
546,5.83681008964777
547,8.502078373916447
548,5.819900977425277
549,8.431641064584255
550,7.700497896410525
551,4.974032527767122
552,6.409384180791676
553,6.092505154199898
554,5.193578722886741
555,6.120280199684203
556,3.894398712553084
557,8.880440559238195
558,7.511455288156867
559,4.516564395278692
560,6.011509209871292
561,9.677647807635367
562,3.8048525592312217
563,4.0998344430699944
564,5.012561913579702
565,7.014660623855889
566,4.720259324647486
567,7.543832934461534
568,5.008381170220673
569,8.61110198032111
570,8.786165334284306
571,3.8407611213624477
572,5.941352352499962
573,8.719079613685608
574,7.517070981673896
575,5.8026852291077375
576,6.346518436446786
577,6.256438605487347
578,5.229879909195006
