Index,avg_price_per_kg
1,10.745000000000001
2,12.02
3,10.0
4,8.74
5,8.152999999999999
6,4.5
7,3.64
8,7.202500000000003
9,8.786190476190473
10,9.290000000000001
11,5.0590909090909095
12,5.67
13,8.628124999999999
14,4.471111111111111
15,4.52235294117647
16,6.11
17,8.0
18,4.55
19,11.14
20,6.03
21,5.71
22,4.67
23,5.85
24,7.77909090909091
25,5.561818181818182
26,6.049999999999999
27,7.61223529411765
28,7.955263157894736
29,7.337333333333334
30,6.906666666666666
31,7.99923076923077
32,5.656249999999997
33,9.973333333333333
34,7.6775
35,4.87
36,9.84
37,10.93
38,11.241428571428571
39,6.36
40,6.707894736842101
41,7.833749999999999
42,8.597631578947368
43,4.92
44,6.18
45,5.562857142857143
46,5.0280000000000005
47,5.0
48,5.560000000000001
49,6.11
50,5.3
51,1.53
52,6.519495798319322
53,5.839565217391305
54,14.21
55,8.478
56,5.59764705882353
57,12.0
58,8.766666666666666
59,8.022857142857143
60,6.147333333333334
61,8.750769230769233
62,11.245
63,6.18
64,9.070769230769232
65,6.026851851851851
66,6.19
67,6.85625
68,4.79
69,5.5
70,7.1433333333333335
71,5.576666666666666
72,4.518
73,2.9
74,8.0
75,7.049652173913051
76,4.61826086956522
77,6.13
78,9.042857142857143
79,10.93
80,6.2825000000000015
81,5.9025000000000025
82,5.0
83,6.324666666666667
84,5.562857142857143
85,1.11
86,6.1360784313725505
87,7.160256410256415
88,11.158
89,4.55
90,6.766344086021506
91,9.672307692307694
92,9.572000000000001
93,7.325274725274726
94,5.886666666666667
95,6.0
96,6.553448275862066
97,8.396153846153844
98,8.650487804878042
99,7.049652173913051
100,5.562105263157896
101,10.93
102,6.4951923076923075
103,6.0
104,7.715000000000001
105,6.896206896551725
106,8.719999999999999
107,7.755058823529408
108,2.78
109,10.0
110,5.0
111,4.2700000000000005
112,7.626153846153846
113,6.11
114,4.223333333333334
115,6.8904918032786915
116,10.0
117,5.33
118,9.200000000000001
119,4.495
120,6.689473684210525
121,6.03
122,4.2
123,9.649999999999999
124,4.5
125,8.803846153846154
126,7.175384615384616
127,4.417000000000001
128,8.766666666666666
129,9.84
130,5.8945454545454545
131,7.940810810810812
132,5.78
133,9.070769230769232
134,8.675454545454544
135,1.25
136,5.997368421052634
137,7.646538461538461
138,6.751566265060231
139,7.475294117647038
140,5.417878787878788
141,7.955263157894736
142,5.5
143,8.944444444444443
144,4.992631578947369
145,9.033999999999999
146,6.67
147,5.646538461538461
148,8.32
149,5.576666666666666
150,8.847115384615387
151,10.0
152,8.398823529411764
153,4.76
154,8.111142857142855
155,7.1
156,10.93
157,4.974285714285714
158,4.43
159,6.0
160,6.0
161,7.914285714285714
162,9.775625
163,7.0175510204081615
164,8.441875000000001
165,6.770214285714292
166,8.025
167,7.626153846153846
168,7.121875000000001
169,5.015000000000001
170,7.76512658227848
171,9.053076923076922
172,7.526666666666665
173,5.17
174,12.0
175,5.975
176,4.768
177,8.3
178,5.562857142857143
179,5.886666666666667
180,7.13837837837838
181,5.0649999999999995
182,0.38
183,10.49
184,7.246814814814819
185,7.334166666666668
186,0.38
187,4.443333333333334
188,9.84
189,7.547435897435896
190,6.07
191,5.560000000000001
192,8.786190476190473
193,5.0
194,4.52
195,10.0
196,8.75
197,9.0
198,6.8395
199,6.0
200,8.152399999999998
201,7.478936170212768
202,3.0
203,7.940810810810812
204,1.67
205,6.468666666666667
206,4.441666666666666
207,7.8066666666666675
208,7.77909090909091
209,7.275454545454545
210,8.593333333333334
211,7.176666666666667
212,14.21
213,5.503333333333333
214,6.132000000000001
215,9.476666666666667
216,5.560000000000001
217,5.9
218,5.42
219,10.028333333333334
220,7.335
221,5.696666666666666
222,5.06
223,8.17513157894737
224,10.93
225,11.547142857142857
226,6.641052631578946
227,5.638260869565218
228,5.45
229,8.944444444444443
230,5.562105263157896
231,4.87
232,10.32
233,7.715000000000001
234,5.45
235,6.67
236,6.11
237,8.580487804878052
238,8.74
239,4.189285714285714
240,5.47
241,4.464545454545454
242,5.33
243,6.519495798319322
244,8.0
245,10.93
246,7.0164285714285795
247,6.0
248,7.715000000000001
249,5.33
250,8.992564102564103
251,8.147211538461535
252,9.620000000000001
253,4.7269387755102015
254,4.67
255,6.67
256,4.635
257,7.05
258,8.62142857142857
259,8.74
260,8.429655172413792
261,10.67
262,10.514999999999999
263,6.184
264,5.97
265,5.06
266,7.34
267,4.95090909090909
268,6.556617647058826
269,4.624545454545455
270,6.67
271,8.215000000000002
272,6.67
273,10.93
274,1.67
275,7.955263157894736
276,9.775625
277,5.3
278,6.67
279,6.0
280,8.147211538461535
281,5.02
282,6.407500000000001
283,6.0
284,4.463636363636363
285,9.328571428571426
286,4.635
287,5.890769230769231
288,5.45
289,8.2
290,7.761428571428572
291,6.0
292,5.8945454545454545
293,5.6657142857142855
294,1.25
295,6.608181818181818
296,7.0
297,8.570789473684213
298,8.74842105263158
299,8.514999999999999
300,6.5705263157894755
301,5.560000000000001
302,5.983636363636364
303,4.464545454545454
304,6.21
305,8.443999999999999
306,9.29
307,5.47
308,4.0675
309,8.299661016949154
310,6.36
311,6.286521739130438
312,6.867068965517246
313,5.17
314,8.639523809523808
315,10.67
316,8.74
317,6.1325
318,5.916000000000001
319,5.997368421052634
320,6.5748000000000015
321,5.959696969696973
322,6.67
323,4.35
324,7.76512658227848
325,5.0
326,3.89
327,7.553809523809522
328,6.03
329,10.54
330,7.6492307692307655
331,5.62
332,4.71608695652174
333,9.141818181818179
334,5.869285714285714
335,8.200000000000001
336,8.0
337,8.147211538461535
338,6.67
339,7.356666666666666
340,4.684285714285714
341,6.82
342,5.53888888888889
343,8.771515151515151
344,7.0
345,9.357058823529412
346,6.82125
347,9.18
348,5.06
349,7.784285714285702
350,7.940810810810812
351,7.419230769230769
352,9.546666666666667
353,7.715000000000001
354,8.891041666666666
355,5.468333333333333
356,6.67
357,5.875
358,8.938684210526311
359,8.677391304347827
360,8.429655172413792
361,6.6288888888888895
362,6.288095238095237
363,7.608666666666666
364,8.601506849315076
365,5.648461538461538
366,6.91
367,7.4375
368,7.657222222222223
369,6.3616190476190555
370,8.651999999999997
371,4.61
372,6.67
373,6.11
374,8.817037037037034
375,6.707142857142858
376,7.21875000000001
377,4.89
378,6.568461538461538
379,7.715000000000001
380,6.883333333333333
381,6.781999999999999
382,7.17
383,6.894193548387094
384,7.062222222222223
385,2.9
386,7.836666666666667
387,6.0
388,8.365714285714287
389,3.33
390,8.803846153846154
391,6.707894736842101
392,6.397500000000001
393,9.070769230769232
394,9.0
395,1.53
396,8.95
397,6.67
398,7.608
399,7.3691666666666675
400,6.658727272727268
401,5.8588
402,2.5
403,10.015555555555556
404,5.61
405,6.139375000000001
406,9.29
407,4.767727272727273
408,7.440967741935483
409,4.6433333333333335
410,10.0
411,9.525
412,4.223333333333334
413,6.207111111111111
414,8.336
415,9.29
416,4.438124999999999
417,8.605
418,5.33
419,10.0
420,6.67
421,4.502999999999999
422,4.852222222222221
423,8.09
424,5.002631578947367
425,6.496702127659569
426,9.0
427,8.318941176470586
428,7.777894736842105
429,8.67
430,7.0175510204081615
431,10.0
432,7.692727272727273
433,7.109999999999999
434,10.05
435,6.707142857142858
436,7.8458823529411745
437,4.55
438,5.560000000000001
439,6.217708333333334
440,6.03
441,8.509736842105262
442,6.0
443,10.0
444,9.912608695652175
445,8.821000000000002
446,10.49
447,7.265777777777779
448,8.203333333333333
449,8.215000000000002
450,8.308666666666667
451,10.0
452,7.0164285714285795
453,9.070769230769232
454,8.37
