Index,avg_price_per_kg
1,10.620000000000001
2,12.02
3,10.0
4,8.739999999999998
5,8.338
6,4.39
7,3.5575
8,7.176938775510202
9,8.981000000000002
10,9.289999999999997
11,5.55
12,5.75
13,8.981000000000002
14,4.284090909090909
15,4.495384615384616
16,6.045952380952384
17,5.46
18,4.284090909090909
19,9.945
20,6.045952380952384
21,5.492631578947368
22,4.714444444444445
23,5.144
24,7.780714285714287
25,5.560000000000001
26,6.7379999999999995
27,8.11
28,7.9463636363636345
29,7.176938775510202
30,7.176938775510202
31,7.9463636363636345
32,5.5344999999999995
33,9.945
34,7.650000000000002
35,4.8925
36,9.86378378378378
37,10.930000000000001
38,11.296666666666667
39,6.386363636363637
40,6.555599999999999
41,8.31
42,7.96
43,5.45
44,6.045952380952384
45,5.560000000000001
46,5.492631578947368
47,5.0
48,5.560000000000001
49,6.045952380952384
50,4.714444444444445
51,2.0
52,6.445
53,7.47
54,14.21
55,8.217777777777776
56,5.9350000000000005
57,14.0
58,8.981000000000002
59,8.125
60,6.386363636363637
61,6.785
62,11.129999999999999
63,6.045952380952384
64,8.990571428571428
65,6.0042857142857144
66,6.2175
67,6.836666666666666
68,5.033809523809523
69,5.523333333333333
70,7.176938775510202
71,5.46
72,4.284090909090909
73,2.86
74,7.987
75,7.015000000000001
76,4.284090909090909
77,6.045952380952384
78,8.990571428571428
79,10.930000000000001
80,6.045952380952384
81,4.5
82,5.0
83,6.072
84,5.560000000000001
85,1.11
86,6.555599999999999
87,7.155135135135137
88,11.129999999999999
89,4.55
90,6.836923076923076
91,9.65
92,9.86378378378378
93,7.08
94,6.2175
95,5.9241666666666655
96,6.836923076923076
97,8.47
98,8.981000000000002
99,6.91
100,5.560000000000001
101,10.930000000000001
102,6.445
103,6.0
104,7.650000000000002
105,7.176938775510202
106,8.739999999999998
107,7.731
108,2.73
109,10.0
110,5.0
111,4.284090909090909
112,7.454285714285715
113,6.045952380952384
114,4.198
115,7.7
116,10.0
117,5.35
118,8.990571428571428
119,4.495384615384616
120,6.555599999999999
121,6.045952380952384
122,4.17
123,9.65
124,4.5
125,8.990571428571428
126,7.176938775510202
127,4.59
128,8.990571428571428
129,9.86378378378378
130,6.045952380952384
131,6.946666666666666
132,5.78
133,8.990571428571428
134,8.217777777777776
135,1.25
136,6.045952380952384
137,7.780714285714287
138,7.176938775510202
139,7.613333333333333
140,5.033809523809523
141,7.9463636363636345
142,5.5
143,9.22
144,4.373333333333334
145,8.977272727272727
146,6.669999999999999
147,5.35
148,6.0042857142857144
149,5.46
150,9.545
151,10.0
152,8.61
153,4.198
154,8.332857142857144
155,7.176938775510202
156,10.930000000000001
157,4.9
158,4.3100000000000005
159,5.9241666666666655
160,5.9241666666666655
161,8.217777777777776
162,9.65
163,7.38
164,8.674
165,6.0042857142857144
166,8.45
167,7.780714285714287
168,7.176938775510202
169,5.0
170,7.155135135135137
171,8.332857142857144
172,7.797142857142857
173,5.095
174,14.0
175,6.045952380952384
176,4.494999999999999
177,4.5
178,5.560000000000001
179,6.2175
180,7.26
181,5.095
182,0.25
183,9.945
184,7.155135135135137
185,7.38
186,0.25
187,3.5575
188,9.86378378378378
189,7.797142857142857
190,5.9350000000000005
191,5.560000000000001
192,8.990571428571428
193,5.0
194,4.495384615384616
195,10.0
196,8.75
197,9.899999999999999
198,7.78
199,6.0
200,7.09
201,7.454285714285715
202,3.0
203,8.332857142857144
204,1.11
205,6.383333333333333
206,4.3
207,8.879999999999999
208,7.780714285714287
209,7.176938775510202
210,8.217777777777776
211,7.176938775510202
212,14.21
213,5.35
214,6.69
215,9.65
216,5.560000000000001
217,6.045952380952384
218,5.095
219,10.063846153846153
220,7.155135135135137
221,5.5344999999999995
222,5.0
223,8.217777777777776
224,10.930000000000001
225,11.129999999999999
226,6.386363636363637
227,5.033809523809523
228,5.5344999999999995
229,9.186363636363637
230,5.560000000000001
231,4.7837499999999995
232,9.945
233,7.650000000000002
234,5.5344999999999995
235,6.669999999999999
236,6.045952380952384
237,9.73
238,8.739999999999998
239,4.284090909090909
240,5.033809523809523
241,4.495384615384616
242,5.35
243,6.383333333333333
244,7.987
245,10.930000000000001
246,7.0
247,6.0
248,7.650000000000002
249,5.35
250,8.990571428571428
251,7.51
252,9.86378378378378
253,6.3
254,4.7837499999999995
255,6.669999999999999
256,4.714444444444445
257,7.155135135135137
258,8.990571428571428
259,8.88
260,8.47
261,10.620000000000001
262,10.620000000000001
263,6.045952380952384
264,6.045952380952384
265,5.0
266,7.155135135135137
267,5.492631578947368
268,6.445
269,5.27
270,6.669999999999999
271,8.61
272,6.669999999999999
273,10.930000000000001
274,1.59
275,7.9463636363636345
276,10.063846153846153
277,4.8925
278,6.670000000000001
279,5.9241666666666655
280,6.785
281,5.0
282,7.176938775510202
283,6.0
284,4.495384615384616
285,9.289999999999997
286,4.714444444444445
287,6.045952380952384
288,5.5344999999999995
289,8.200000000000001
290,7.51
291,5.71
292,6.045952380952384
293,5.5344999999999995
294,1.25
295,6.56
296,7.0
297,8.990571428571428
298,6.785
299,8.07
300,6.836923076923076
301,5.560000000000001
302,6.045952380952384
303,4.495384615384616
304,6.555599999999999
305,8.695833333333335
306,8.88
307,5.033809523809523
308,3.33
309,8.284285714285714
310,6.91
311,6.1899999999999995
312,6.779999999999999
313,5.095
314,8.217777777777776
315,10.620000000000001
316,8.739999999999998
317,6.045952380952384
318,5.492631578947368
319,6.43
320,6.836923076923076
321,6.045952380952384
322,6.669999999999999
323,4.494999999999999
324,7.09
325,5.0
326,3.89
327,7.797142857142857
328,6.045952380952384
329,10.54
330,7.09
331,5.144
332,5.033809523809523
333,8.990571428571428
334,5.175
335,8.200000000000001
336,7.987
337,8.61
338,6.669999999999999
339,7.613333333333333
340,4.495384615384616
341,6.692222222222223
342,5.35
343,8.981000000000002
344,7.0
345,9.313999999999998
346,6.692222222222223
347,7.55
348,5.06
349,8.332857142857144
350,8.332857142857144
351,7.155135135135137
352,9.86378378378378
353,7.650000000000002
354,8.990571428571428
355,7.47
356,6.670000000000001
357,6.045952380952384
358,8.882
359,8.981000000000002
360,8.47
361,6.56
362,6.045952380952384
363,6.656000000000001
364,8.981000000000002
365,6.69
366,6.1899999999999995
367,7.8412500000000005
368,7.55
369,5.033809523809523
370,9.86378378378378
371,4.48
372,6.669999999999999
373,6.045952380952384
374,8.981000000000002
375,6.836923076923076
376,7.8412500000000005
377,5.0
378,6.836923076923076
379,7.650000000000002
380,7.015000000000001
381,5.27
382,7.176938775510202
383,7.176938775510202
384,7.176938775510202
385,2.5
386,7.8127272727272725
387,5.9241666666666655
388,10.42
389,3.5575
390,8.990571428571428
391,5.175
392,6.383333333333333
393,8.990571428571428
394,9.186363636363637
395,1.53
396,8.990571428571428
397,6.669999999999999
398,7.92
399,7.176938775510202
400,6.555599999999999
